"total_sleep_time","transportation_method","prior_knowl","teacher_performance","predicted"
23,"Other",95,"1",5
23,"Other",100,"1",5
24,"Other",0,"1",5
24,"Other",5,"1",5
24,"Other",10,"1",5
24,"Other",15,"1",5
24,"Other",20,"1",5
24,"Other",25,"1",5
24,"Other",30,"1",5
24,"Other",35,"1",5
24,"Other",40,"1",5
24,"Other",45,"1",5
24,"Other",50,"1",5
24,"Other",55,"1",5
24,"Other",60,"1",5
24,"Other",65,"1",5
24,"Other",70,"1",5
24,"Other",75,"1",5
24,"Other",80,"1",5
24,"Other",85,"1",5
24,"Other",90,"1",5
24,"Other",95,"1",5
24,"Other",100,"1",5
0,"Other",0,"2",1
0,"Other",5,"2",1
0,"Other",10,"2",1
0,"Other",15,"2",1
0,"Other",20,"2",1
0,"Other",25,"2",1
0,"Other",30,"2",1
0,"Other",35,"2",1
0,"Other",40,"2",1
0,"Other",45,"2",1
0,"Other",50,"2",1
0,"Other",55,"2",1
0,"Other",60,"2",1
0,"Other",65,"2",1
0,"Other",70,"2",1
0,"Other",75,"2",1
0,"Other",80,"2",1
0,"Other",85,"2",1
0,"Other",90,"2",1
0,"Other",95,"2",1
0,"Other",100,"2",1
1,"Other",0,"2",1
1,"Other",5,"2",1
1,"Other",10,"2",1
1,"Other",15,"2",1
1,"Other",20,"2",1
1,"Other",25,"2",1
1,"Other",30,"2",1
1,"Other",35,"2",1
1,"Other",40,"2",1
1,"Other",45,"2",1
1,"Other",50,"2",1
1,"Other",55,"2",1
1,"Other",60,"2",1
1,"Other",65,"2",1
1,"Other",70,"2",1
1,"Other",75,"2",1
1,"Other",80,"2",1
1,"Other",85,"2",1
1,"Other",90,"2",1
1,"Other",95,"2",1
1,"Other",100,"2",1
2,"Other",0,"2",1
2,"Other",5,"2",1
2,"Other",10,"2",1
2,"Other",15,"2",1
2,"Other",20,"2",1
2,"Other",25,"2",1
2,"Other",30,"2",1
2,"Other",35,"2",1
2,"Other",40,"2",1
2,"Other",45,"2",1
2,"Other",50,"2",1
2,"Other",55,"2",1
2,"Other",60,"2",1
2,"Other",65,"2",1
2,"Other",70,"2",1
2,"Other",75,"2",1
2,"Other",80,"2",1
2,"Other",85,"2",1
2,"Other",90,"2",1
2,"Other",95,"2",1
2,"Other",100,"2",1
3,"Other",0,"2",2
3,"Other",5,"2",2
3,"Other",10,"2",1
3,"Other",15,"2",1
3,"Other",20,"2",1
3,"Other",25,"2",1
3,"Other",30,"2",1
3,"Other",35,"2",1
3,"Other",40,"2",1
3,"Other",45,"2",1
3,"Other",50,"2",1
3,"Other",55,"2",1
3,"Other",60,"2",1
3,"Other",65,"2",1
3,"Other",70,"2",1
3,"Other",75,"2",1
3,"Other",80,"2",1
3,"Other",85,"2",1
3,"Other",90,"2",1
3,"Other",95,"2",1
3,"Other",100,"2",1
4,"Other",0,"2",2
4,"Other",5,"2",2
4,"Other",10,"2",2
4,"Other",15,"2",2
4,"Other",20,"2",2
4,"Other",25,"2",2
4,"Other",30,"2",2
4,"Other",35,"2",2
4,"Other",40,"2",2
4,"Other",45,"2",2
4,"Other",50,"2",1
4,"Other",55,"2",1
4,"Other",60,"2",1
4,"Other",65,"2",1
4,"Other",70,"2",1
4,"Other",75,"2",1
4,"Other",80,"2",1
4,"Other",85,"2",1
4,"Other",90,"2",1
4,"Other",95,"2",1
4,"Other",100,"2",1
5,"Other",0,"2",2
5,"Other",5,"2",2
5,"Other",10,"2",2
5,"Other",15,"2",2
5,"Other",20,"2",2
5,"Other",25,"2",2
5,"Other",30,"2",2
5,"Other",35,"2",2
5,"Other",40,"2",2
5,"Other",45,"2",2
5,"Other",50,"2",2
5,"Other",55,"2",2
5,"Other",60,"2",2
5,"Other",65,"2",2
5,"Other",70,"2",2
5,"Other",75,"2",2
5,"Other",80,"2",2
5,"Other",85,"2",2
5,"Other",90,"2",2
5,"Other",95,"2",1
5,"Other",100,"2",1
6,"Other",0,"2",2
6,"Other",5,"2",2
6,"Other",10,"2",2
6,"Other",15,"2",2
6,"Other",20,"2",2
6,"Other",25,"2",2
6,"Other",30,"2",2
6,"Other",35,"2",2
6,"Other",40,"2",2
6,"Other",45,"2",2
6,"Other",50,"2",2
6,"Other",55,"2",2
6,"Other",60,"2",2
6,"Other",65,"2",2
6,"Other",70,"2",2
6,"Other",75,"2",2
6,"Other",80,"2",2
6,"Other",85,"2",2
6,"Other",90,"2",2
6,"Other",95,"2",2
6,"Other",100,"2",2
7,"Other",0,"2",3
7,"Other",5,"2",3
7,"Other",10,"2",2
7,"Other",15,"2",2
7,"Other",20,"2",2
7,"Other",25,"2",2
7,"Other",30,"2",2
7,"Other",35,"2",2
7,"Other",40,"2",2
7,"Other",45,"2",2
7,"Other",50,"2",2
7,"Other",55,"2",2
7,"Other",60,"2",2
7,"Other",65,"2",2
7,"Other",70,"2",2
7,"Other",75,"2",2
7,"Other",80,"2",2
7,"Other",85,"2",2
7,"Other",90,"2",2
7,"Other",95,"2",2
7,"Other",100,"2",2
8,"Other",0,"2",3
8,"Other",5,"2",3
8,"Other",10,"2",3
8,"Other",15,"2",3
8,"Other",20,"2",3
8,"Other",25,"2",3
8,"Other",30,"2",3
8,"Other",35,"2",3
8,"Other",40,"2",3
8,"Other",45,"2",3
8,"Other",50,"2",2
8,"Other",55,"2",2
8,"Other",60,"2",2
8,"Other",65,"2",2
8,"Other",70,"2",2
8,"Other",75,"2",2
8,"Other",80,"2",2
8,"Other",85,"2",2
8,"Other",90,"2",2
8,"Other",95,"2",2
8,"Other",100,"2",2
9,"Other",0,"2",3
9,"Other",5,"2",3
9,"Other",10,"2",3
9,"Other",15,"2",3
9,"Other",20,"2",3
9,"Other",25,"2",3
9,"Other",30,"2",3
9,"Other",35,"2",3
9,"Other",40,"2",3
9,"Other",45,"2",3
9,"Other",50,"2",3
9,"Other",55,"2",3
9,"Other",60,"2",3
9,"Other",65,"2",3
9,"Other",70,"2",3
9,"Other",75,"2",3
9,"Other",80,"2",3
9,"Other",85,"2",3
9,"Other",90,"2",3
9,"Other",95,"2",2
9,"Other",100,"2",2
10,"Other",0,"2",3
10,"Other",5,"2",3
10,"Other",10,"2",3
10,"Other",15,"2",3
10,"Other",20,"2",3
10,"Other",25,"2",3
10,"Other",30,"2",3
10,"Other",35,"2",3
10,"Other",40,"2",3
10,"Other",45,"2",3
10,"Other",50,"2",3
10,"Other",55,"2",3
10,"Other",60,"2",3
10,"Other",65,"2",3
10,"Other",70,"2",3
10,"Other",75,"2",3
10,"Other",80,"2",3
10,"Other",85,"2",3
10,"Other",90,"2",3
10,"Other",95,"2",3
10,"Other",100,"2",3
11,"Other",0,"2",4
11,"Other",5,"2",4
11,"Other",10,"2",3
11,"Other",15,"2",3
11,"Other",20,"2",3
11,"Other",25,"2",3
11,"Other",30,"2",3
11,"Other",35,"2",3
11,"Other",40,"2",3
11,"Other",45,"2",3
11,"Other",50,"2",3
11,"Other",55,"2",3
11,"Other",60,"2",3
11,"Other",65,"2",3
11,"Other",70,"2",3
11,"Other",75,"2",3
11,"Other",80,"2",3
11,"Other",85,"2",3
11,"Other",90,"2",3
11,"Other",95,"2",3
11,"Other",100,"2",3
12,"Other",0,"2",4
12,"Other",5,"2",4
12,"Other",10,"2",4
12,"Other",15,"2",4
12,"Other",20,"2",4
12,"Other",25,"2",4
12,"Other",30,"2",4
12,"Other",35,"2",4
12,"Other",40,"2",4
12,"Other",45,"2",4
12,"Other",50,"2",3
12,"Other",55,"2",3
12,"Other",60,"2",3
12,"Other",65,"2",3
12,"Other",70,"2",3
12,"Other",75,"2",3
12,"Other",80,"2",3
12,"Other",85,"2",3
12,"Other",90,"2",3
12,"Other",95,"2",3
12,"Other",100,"2",3
13,"Other",0,"2",4
13,"Other",5,"2",4
13,"Other",10,"2",4
13,"Other",15,"2",4
13,"Other",20,"2",4
13,"Other",25,"2",4
13,"Other",30,"2",4
13,"Other",35,"2",4
13,"Other",40,"2",4
13,"Other",45,"2",4
13,"Other",50,"2",4
13,"Other",55,"2",4
13,"Other",60,"2",4
13,"Other",65,"2",4
13,"Other",70,"2",4
13,"Other",75,"2",4
13,"Other",80,"2",4
13,"Other",85,"2",4
13,"Other",90,"2",3
13,"Other",95,"2",3
13,"Other",100,"2",3
14,"Other",0,"2",4
14,"Other",5,"2",4
14,"Other",10,"2",4
14,"Other",15,"2",4
14,"Other",20,"2",4
14,"Other",25,"2",4
14,"Other",30,"2",4
14,"Other",35,"2",4
14,"Other",40,"2",4
14,"Other",45,"2",4
14,"Other",50,"2",4
14,"Other",55,"2",4
14,"Other",60,"2",4
14,"Other",65,"2",4
14,"Other",70,"2",4
14,"Other",75,"2",4
14,"Other",80,"2",4
14,"Other",85,"2",4
14,"Other",90,"2",4
14,"Other",95,"2",4
14,"Other",100,"2",4
15,"Other",0,"2",5
15,"Other",5,"2",5
15,"Other",10,"2",4
15,"Other",15,"2",4
15,"Other",20,"2",4
15,"Other",25,"2",4
15,"Other",30,"2",4
15,"Other",35,"2",4
15,"Other",40,"2",4
15,"Other",45,"2",4
15,"Other",50,"2",4
15,"Other",55,"2",4
15,"Other",60,"2",4
15,"Other",65,"2",4
15,"Other",70,"2",4
15,"Other",75,"2",4
15,"Other",80,"2",4
15,"Other",85,"2",4
15,"Other",90,"2",4
15,"Other",95,"2",4
15,"Other",100,"2",4
16,"Other",0,"2",5
16,"Other",5,"2",5
16,"Other",10,"2",5
16,"Other",15,"2",5
16,"Other",20,"2",5
16,"Other",25,"2",5
16,"Other",30,"2",5
16,"Other",35,"2",5
16,"Other",40,"2",5
16,"Other",45,"2",5
16,"Other",50,"2",4
16,"Other",55,"2",4
16,"Other",60,"2",4
16,"Other",65,"2",4
16,"Other",70,"2",4
16,"Other",75,"2",4
16,"Other",80,"2",4
16,"Other",85,"2",4
16,"Other",90,"2",4
16,"Other",95,"2",4
16,"Other",100,"2",4
17,"Other",0,"2",5
17,"Other",5,"2",5
17,"Other",10,"2",5
17,"Other",15,"2",5
17,"Other",20,"2",5
17,"Other",25,"2",5
17,"Other",30,"2",5
17,"Other",35,"2",5
17,"Other",40,"2",5
17,"Other",45,"2",5
17,"Other",50,"2",5
17,"Other",55,"2",5
17,"Other",60,"2",5
17,"Other",65,"2",5
17,"Other",70,"2",5
17,"Other",75,"2",5
17,"Other",80,"2",5
17,"Other",85,"2",5
17,"Other",90,"2",4
17,"Other",95,"2",4
17,"Other",100,"2",4
18,"Other",0,"2",5
18,"Other",5,"2",5
18,"Other",10,"2",5
18,"Other",15,"2",5
18,"Other",20,"2",5
18,"Other",25,"2",5
18,"Other",30,"2",5
18,"Other",35,"2",5
18,"Other",40,"2",5
18,"Other",45,"2",5
18,"Other",50,"2",5
18,"Other",55,"2",5
18,"Other",60,"2",5
18,"Other",65,"2",5
18,"Other",70,"2",5
18,"Other",75,"2",5
18,"Other",80,"2",5
18,"Other",85,"2",5
18,"Other",90,"2",5
18,"Other",95,"2",5
18,"Other",100,"2",5
19,"Other",0,"2",5
19,"Other",5,"2",5
19,"Other",10,"2",5
19,"Other",15,"2",5
19,"Other",20,"2",5
19,"Other",25,"2",5
19,"Other",30,"2",5
19,"Other",35,"2",5
19,"Other",40,"2",5
19,"Other",45,"2",5
19,"Other",50,"2",5
19,"Other",55,"2",5
19,"Other",60,"2",5
19,"Other",65,"2",5
19,"Other",70,"2",5
19,"Other",75,"2",5
19,"Other",80,"2",5
19,"Other",85,"2",5
19,"Other",90,"2",5
19,"Other",95,"2",5
19,"Other",100,"2",5
20,"Other",0,"2",5
20,"Other",5,"2",5
20,"Other",10,"2",5
20,"Other",15,"2",5
20,"Other",20,"2",5
20,"Other",25,"2",5
20,"Other",30,"2",5
20,"Other",35,"2",5
20,"Other",40,"2",5
20,"Other",45,"2",5
20,"Other",50,"2",5
20,"Other",55,"2",5
20,"Other",60,"2",5
20,"Other",65,"2",5
20,"Other",70,"2",5
20,"Other",75,"2",5
20,"Other",80,"2",5
20,"Other",85,"2",5
20,"Other",90,"2",5
20,"Other",95,"2",5
20,"Other",100,"2",5
21,"Other",0,"2",5
21,"Other",5,"2",5
21,"Other",10,"2",5
21,"Other",15,"2",5
21,"Other",20,"2",5
21,"Other",25,"2",5
21,"Other",30,"2",5
21,"Other",35,"2",5
21,"Other",40,"2",5
21,"Other",45,"2",5
21,"Other",50,"2",5
21,"Other",55,"2",5
21,"Other",60,"2",5
21,"Other",65,"2",5
21,"Other",70,"2",5
21,"Other",75,"2",5
21,"Other",80,"2",5
21,"Other",85,"2",5
21,"Other",90,"2",5
21,"Other",95,"2",5
21,"Other",100,"2",5
22,"Other",0,"2",5
22,"Other",5,"2",5
22,"Other",10,"2",5
22,"Other",15,"2",5
22,"Other",20,"2",5
22,"Other",25,"2",5
22,"Other",30,"2",5
22,"Other",35,"2",5
22,"Other",40,"2",5
22,"Other",45,"2",5
22,"Other",50,"2",5
22,"Other",55,"2",5
22,"Other",60,"2",5
22,"Other",65,"2",5
22,"Other",70,"2",5
22,"Other",75,"2",5
22,"Other",80,"2",5
22,"Other",85,"2",5
22,"Other",90,"2",5
22,"Other",95,"2",5
22,"Other",100,"2",5
23,"Other",0,"2",5
23,"Other",5,"2",5
23,"Other",10,"2",5
23,"Other",15,"2",5
23,"Other",20,"2",5
23,"Other",25,"2",5
23,"Other",30,"2",5
23,"Other",35,"2",5
23,"Other",40,"2",5
23,"Other",45,"2",5
23,"Other",50,"2",5
23,"Other",55,"2",5
23,"Other",60,"2",5
23,"Other",65,"2",5
23,"Other",70,"2",5
23,"Other",75,"2",5
23,"Other",80,"2",5
23,"Other",85,"2",5
23,"Other",90,"2",5
23,"Other",95,"2",5
23,"Other",100,"2",5
24,"Other",0,"2",5
24,"Other",5,"2",5
24,"Other",10,"2",5
24,"Other",15,"2",5
24,"Other",20,"2",5
24,"Other",25,"2",5
24,"Other",30,"2",5
24,"Other",35,"2",5
24,"Other",40,"2",5
24,"Other",45,"2",5
24,"Other",50,"2",5
24,"Other",55,"2",5
24,"Other",60,"2",5
24,"Other",65,"2",5
24,"Other",70,"2",5
24,"Other",75,"2",5
24,"Other",80,"2",5
24,"Other",85,"2",5
24,"Other",90,"2",5
24,"Other",95,"2",5
24,"Other",100,"2",5
0,"Other",0,"3",1
0,"Other",5,"3",1
0,"Other",10,"3",1
0,"Other",15,"3",1
0,"Other",20,"3",1
0,"Other",25,"3",1
0,"Other",30,"3",1
0,"Other",35,"3",1
0,"Other",40,"3",1
0,"Other",45,"3",1
0,"Other",50,"3",1
0,"Other",55,"3",1
0,"Other",60,"3",1
0,"Other",65,"3",1
0,"Other",70,"3",1
0,"Other",75,"3",1
0,"Other",80,"3",1
0,"Other",85,"3",1
0,"Other",90,"3",1
0,"Other",95,"3",1
0,"Other",100,"3",1
1,"Other",0,"3",1
1,"Other",5,"3",1
1,"Other",10,"3",1
1,"Other",15,"3",1
1,"Other",20,"3",1
1,"Other",25,"3",1
1,"Other",30,"3",1
1,"Other",35,"3",1
1,"Other",40,"3",1
1,"Other",45,"3",1
1,"Other",50,"3",1
1,"Other",55,"3",1
1,"Other",60,"3",1
1,"Other",65,"3",1
1,"Other",70,"3",1
1,"Other",75,"3",1
1,"Other",80,"3",1
1,"Other",85,"3",1
1,"Other",90,"3",1
1,"Other",95,"3",1
1,"Other",100,"3",1
2,"Other",0,"3",2
2,"Other",5,"3",2
2,"Other",10,"3",2
2,"Other",15,"3",2
2,"Other",20,"3",2
2,"Other",25,"3",2
2,"Other",30,"3",2
2,"Other",35,"3",2
2,"Other",40,"3",2
2,"Other",45,"3",1
2,"Other",50,"3",1
2,"Other",55,"3",1
2,"Other",60,"3",1
2,"Other",65,"3",1
2,"Other",70,"3",1
2,"Other",75,"3",1
2,"Other",80,"3",1
2,"Other",85,"3",1
2,"Other",90,"3",1
2,"Other",95,"3",1
2,"Other",100,"3",1
3,"Other",0,"3",2
3,"Other",5,"3",2
3,"Other",10,"3",2
3,"Other",15,"3",2
3,"Other",20,"3",2
3,"Other",25,"3",2
3,"Other",30,"3",2
3,"Other",35,"3",2
3,"Other",40,"3",2
3,"Other",45,"3",2
3,"Other",50,"3",2
3,"Other",55,"3",2
3,"Other",60,"3",2
3,"Other",65,"3",2
3,"Other",70,"3",2
3,"Other",75,"3",2
3,"Other",80,"3",2
3,"Other",85,"3",1
3,"Other",90,"3",1
3,"Other",95,"3",1
3,"Other",100,"3",1
4,"Other",0,"3",2
4,"Other",5,"3",2
4,"Other",10,"3",2
4,"Other",15,"3",2
4,"Other",20,"3",2
4,"Other",25,"3",2
4,"Other",30,"3",2
4,"Other",35,"3",2
4,"Other",40,"3",2
4,"Other",45,"3",2
4,"Other",50,"3",2
4,"Other",55,"3",2
4,"Other",60,"3",2
4,"Other",65,"3",2
4,"Other",70,"3",2
4,"Other",75,"3",2
4,"Other",80,"3",2
4,"Other",85,"3",2
4,"Other",90,"3",2
4,"Other",95,"3",2
4,"Other",100,"3",2
5,"Other",0,"3",3
5,"Other",5,"3",2
5,"Other",10,"3",2
5,"Other",15,"3",2
5,"Other",20,"3",2
5,"Other",25,"3",2
5,"Other",30,"3",2
5,"Other",35,"3",2
5,"Other",40,"3",2
5,"Other",45,"3",2
5,"Other",50,"3",2
5,"Other",55,"3",2
5,"Other",60,"3",2
5,"Other",65,"3",2
5,"Other",70,"3",2
5,"Other",75,"3",2
5,"Other",80,"3",2
5,"Other",85,"3",2
5,"Other",90,"3",2
5,"Other",95,"3",2
5,"Other",100,"3",2
6,"Other",0,"3",3
6,"Other",5,"3",3
6,"Other",10,"3",3
6,"Other",15,"3",3
6,"Other",20,"3",3
6,"Other",25,"3",3
6,"Other",30,"3",3
6,"Other",35,"3",3
6,"Other",40,"3",3
6,"Other",45,"3",2
6,"Other",50,"3",2
6,"Other",55,"3",2
6,"Other",60,"3",2
6,"Other",65,"3",2
6,"Other",70,"3",2
6,"Other",75,"3",2
6,"Other",80,"3",2
6,"Other",85,"3",2
6,"Other",90,"3",2
6,"Other",95,"3",2
6,"Other",100,"3",2
7,"Other",0,"3",3
7,"Other",5,"3",3
7,"Other",10,"3",3
7,"Other",15,"3",3
7,"Other",20,"3",3
7,"Other",25,"3",3
7,"Other",30,"3",3
7,"Other",35,"3",3
7,"Other",40,"3",3
7,"Other",45,"3",3
7,"Other",50,"3",3
7,"Other",55,"3",3
7,"Other",60,"3",3
7,"Other",65,"3",3
7,"Other",70,"3",3
7,"Other",75,"3",3
7,"Other",80,"3",3
7,"Other",85,"3",2
7,"Other",90,"3",2
7,"Other",95,"3",2
7,"Other",100,"3",2
8,"Other",0,"3",3
8,"Other",5,"3",3
8,"Other",10,"3",3
8,"Other",15,"3",3
8,"Other",20,"3",3
8,"Other",25,"3",3
8,"Other",30,"3",3
8,"Other",35,"3",3
8,"Other",40,"3",3
8,"Other",45,"3",3
8,"Other",50,"3",3
8,"Other",55,"3",3
8,"Other",60,"3",3
8,"Other",65,"3",3
8,"Other",70,"3",3
8,"Other",75,"3",3
8,"Other",80,"3",3
8,"Other",85,"3",3
8,"Other",90,"3",3
8,"Other",95,"3",3
8,"Other",100,"3",3
9,"Other",0,"3",3
9,"Other",5,"3",3
9,"Other",10,"3",3
9,"Other",15,"3",3
9,"Other",20,"3",3
9,"Other",25,"3",3
9,"Other",30,"3",3
9,"Other",35,"3",3
9,"Other",40,"3",3
9,"Other",45,"3",3
9,"Other",50,"3",3
9,"Other",55,"3",3
9,"Other",60,"3",3
9,"Other",65,"3",3
9,"Other",70,"3",3
9,"Other",75,"3",3
9,"Other",80,"3",3
9,"Other",85,"3",3
9,"Other",90,"3",3
9,"Other",95,"3",3
9,"Other",100,"3",3
10,"Other",0,"3",4
10,"Other",5,"3",4
10,"Other",10,"3",4
10,"Other",15,"3",4
10,"Other",20,"3",4
10,"Other",25,"3",4
10,"Other",30,"3",4
10,"Other",35,"3",4
10,"Other",40,"3",3
10,"Other",45,"3",3
10,"Other",50,"3",3
10,"Other",55,"3",3
10,"Other",60,"3",3
10,"Other",65,"3",3
10,"Other",70,"3",3
10,"Other",75,"3",3
10,"Other",80,"3",3
10,"Other",85,"3",3
10,"Other",90,"3",3
10,"Other",95,"3",3
10,"Other",100,"3",3
11,"Other",0,"3",4
11,"Other",5,"3",4
11,"Other",10,"3",4
11,"Other",15,"3",4
11,"Other",20,"3",4
11,"Other",25,"3",4
11,"Other",30,"3",4
11,"Other",35,"3",4
11,"Other",40,"3",4
11,"Other",45,"3",4
11,"Other",50,"3",4
11,"Other",55,"3",4
11,"Other",60,"3",4
11,"Other",65,"3",4
11,"Other",70,"3",4
11,"Other",75,"3",4
11,"Other",80,"3",4
11,"Other",85,"3",3
11,"Other",90,"3",3
11,"Other",95,"3",3
11,"Other",100,"3",3
12,"Other",0,"3",4
12,"Other",5,"3",4
12,"Other",10,"3",4
12,"Other",15,"3",4
12,"Other",20,"3",4
12,"Other",25,"3",4
12,"Other",30,"3",4
12,"Other",35,"3",4
12,"Other",40,"3",4
12,"Other",45,"3",4
12,"Other",50,"3",4
12,"Other",55,"3",4
12,"Other",60,"3",4
12,"Other",65,"3",4
12,"Other",70,"3",4
12,"Other",75,"3",4
12,"Other",80,"3",4
12,"Other",85,"3",4
12,"Other",90,"3",4
12,"Other",95,"3",4
12,"Other",100,"3",4
13,"Other",0,"3",4
13,"Other",5,"3",4
13,"Other",10,"3",4
13,"Other",15,"3",4
13,"Other",20,"3",4
13,"Other",25,"3",4
13,"Other",30,"3",4
13,"Other",35,"3",4
13,"Other",40,"3",4
13,"Other",45,"3",4
13,"Other",50,"3",4
13,"Other",55,"3",4
13,"Other",60,"3",4
13,"Other",65,"3",4
13,"Other",70,"3",4
13,"Other",75,"3",4
13,"Other",80,"3",4
13,"Other",85,"3",4
13,"Other",90,"3",4
13,"Other",95,"3",4
13,"Other",100,"3",4
14,"Other",0,"3",5
14,"Other",5,"3",5
14,"Other",10,"3",5
14,"Other",15,"3",5
14,"Other",20,"3",5
14,"Other",25,"3",5
14,"Other",30,"3",5
14,"Other",35,"3",5
14,"Other",40,"3",5
14,"Other",45,"3",4
14,"Other",50,"3",4
14,"Other",55,"3",4
14,"Other",60,"3",4
14,"Other",65,"3",4
14,"Other",70,"3",4
14,"Other",75,"3",4
14,"Other",80,"3",4
14,"Other",85,"3",4
14,"Other",90,"3",4
14,"Other",95,"3",4
14,"Other",100,"3",4
15,"Other",0,"3",5
15,"Other",5,"3",5
15,"Other",10,"3",5
15,"Other",15,"3",5
15,"Other",20,"3",5
15,"Other",25,"3",5
15,"Other",30,"3",5
15,"Other",35,"3",5
15,"Other",40,"3",5
15,"Other",45,"3",5
15,"Other",50,"3",5
15,"Other",55,"3",5
15,"Other",60,"3",5
15,"Other",65,"3",5
15,"Other",70,"3",5
15,"Other",75,"3",5
15,"Other",80,"3",5
15,"Other",85,"3",4
15,"Other",90,"3",4
15,"Other",95,"3",4
15,"Other",100,"3",4
16,"Other",0,"3",5
16,"Other",5,"3",5
16,"Other",10,"3",5
16,"Other",15,"3",5
16,"Other",20,"3",5
16,"Other",25,"3",5
16,"Other",30,"3",5
16,"Other",35,"3",5
16,"Other",40,"3",5
16,"Other",45,"3",5
16,"Other",50,"3",5
16,"Other",55,"3",5
16,"Other",60,"3",5
16,"Other",65,"3",5
16,"Other",70,"3",5
16,"Other",75,"3",5
16,"Other",80,"3",5
16,"Other",85,"3",5
16,"Other",90,"3",5
16,"Other",95,"3",5
16,"Other",100,"3",5
17,"Other",0,"3",5
17,"Other",5,"3",5
17,"Other",10,"3",5
17,"Other",15,"3",5
17,"Other",20,"3",5
17,"Other",25,"3",5
17,"Other",30,"3",5
17,"Other",35,"3",5
17,"Other",40,"3",5
17,"Other",45,"3",5
17,"Other",50,"3",5
17,"Other",55,"3",5
17,"Other",60,"3",5
17,"Other",65,"3",5
17,"Other",70,"3",5
17,"Other",75,"3",5
17,"Other",80,"3",5
17,"Other",85,"3",5
17,"Other",90,"3",5
17,"Other",95,"3",5
17,"Other",100,"3",5
18,"Other",0,"3",5
18,"Other",5,"3",5
18,"Other",10,"3",5
18,"Other",15,"3",5
18,"Other",20,"3",5
18,"Other",25,"3",5
18,"Other",30,"3",5
18,"Other",35,"3",5
18,"Other",40,"3",5
18,"Other",45,"3",5
18,"Other",50,"3",5
18,"Other",55,"3",5
18,"Other",60,"3",5
18,"Other",65,"3",5
18,"Other",70,"3",5
18,"Other",75,"3",5
18,"Other",80,"3",5
18,"Other",85,"3",5
18,"Other",90,"3",5
18,"Other",95,"3",5
18,"Other",100,"3",5
19,"Other",0,"3",5
19,"Other",5,"3",5
19,"Other",10,"3",5
19,"Other",15,"3",5
19,"Other",20,"3",5
19,"Other",25,"3",5
19,"Other",30,"3",5
19,"Other",35,"3",5
19,"Other",40,"3",5
19,"Other",45,"3",5
19,"Other",50,"3",5
19,"Other",55,"3",5
19,"Other",60,"3",5
19,"Other",65,"3",5
19,"Other",70,"3",5
19,"Other",75,"3",5
19,"Other",80,"3",5
19,"Other",85,"3",5
19,"Other",90,"3",5
19,"Other",95,"3",5
19,"Other",100,"3",5
20,"Other",0,"3",5
20,"Other",5,"3",5
20,"Other",10,"3",5
20,"Other",15,"3",5
20,"Other",20,"3",5
20,"Other",25,"3",5
20,"Other",30,"3",5
20,"Other",35,"3",5
20,"Other",40,"3",5
20,"Other",45,"3",5
20,"Other",50,"3",5
20,"Other",55,"3",5
20,"Other",60,"3",5
20,"Other",65,"3",5
20,"Other",70,"3",5
20,"Other",75,"3",5
20,"Other",80,"3",5
20,"Other",85,"3",5
20,"Other",90,"3",5
20,"Other",95,"3",5
20,"Other",100,"3",5
21,"Other",0,"3",5
21,"Other",5,"3",5
21,"Other",10,"3",5
21,"Other",15,"3",5
21,"Other",20,"3",5
21,"Other",25,"3",5
21,"Other",30,"3",5
21,"Other",35,"3",5
21,"Other",40,"3",5
21,"Other",45,"3",5
21,"Other",50,"3",5
21,"Other",55,"3",5
21,"Other",60,"3",5
21,"Other",65,"3",5
21,"Other",70,"3",5
21,"Other",75,"3",5
21,"Other",80,"3",5
21,"Other",85,"3",5
21,"Other",90,"3",5
21,"Other",95,"3",5
21,"Other",100,"3",5
22,"Other",0,"3",5
22,"Other",5,"3",5
22,"Other",10,"3",5
22,"Other",15,"3",5
22,"Other",20,"3",5
22,"Other",25,"3",5
22,"Other",30,"3",5
22,"Other",35,"3",5
22,"Other",40,"3",5
22,"Other",45,"3",5
22,"Other",50,"3",5
22,"Other",55,"3",5
22,"Other",60,"3",5
22,"Other",65,"3",5
22,"Other",70,"3",5
22,"Other",75,"3",5
22,"Other",80,"3",5
22,"Other",85,"3",5
22,"Other",90,"3",5
22,"Other",95,"3",5
22,"Other",100,"3",5
23,"Other",0,"3",5
23,"Other",5,"3",5
23,"Other",10,"3",5
23,"Other",15,"3",5
23,"Other",20,"3",5
23,"Other",25,"3",5
23,"Other",30,"3",5
23,"Other",35,"3",5
23,"Other",40,"3",5
23,"Other",45,"3",5
23,"Other",50,"3",5
23,"Other",55,"3",5
23,"Other",60,"3",5
23,"Other",65,"3",5
23,"Other",70,"3",5
23,"Other",75,"3",5
23,"Other",80,"3",5
23,"Other",85,"3",5
23,"Other",90,"3",5
23,"Other",95,"3",5
23,"Other",100,"3",5
24,"Other",0,"3",5
24,"Other",5,"3",5
24,"Other",10,"3",5
24,"Other",15,"3",5
24,"Other",20,"3",5
24,"Other",25,"3",5
24,"Other",30,"3",5
24,"Other",35,"3",5
24,"Other",40,"3",5
24,"Other",45,"3",5
24,"Other",50,"3",5
24,"Other",55,"3",5
24,"Other",60,"3",5
24,"Other",65,"3",5
24,"Other",70,"3",5
24,"Other",75,"3",5
24,"Other",80,"3",5
24,"Other",85,"3",5
24,"Other",90,"3",5
24,"Other",95,"3",5
24,"Other",100,"3",5
0,"Other",0,"4",2
